pole_id,lon,lat,weather_risk_score,forest_distance,forest_area,pole_slope,pole_height,spatial_risk_score,train_fire_count_3km,train_fire_area_3km,train_fire_proxy_3km,valid_fire_count_3km,valid_fire_area_3km,valid_fire_proxy_3km
1175,127.87554891562849,37.759226694523775,27.88148548939131,18.8698723296863,39351687.0,13.1777424419049,231.113433837891,30,0,0.0,0,0,0.0,0
1176,127.87609271096404,37.75910987167353,27.879189122716824,22.424792068735,39369859.0,13.027304262864,231.113433837891,30,0,0.0,0,0,0.0,0
1177,127.87663305334966,37.75899586082048,27.876953165481748,31.1701113647903,39305043.0,13.2035033216282,226.259963989258,25,0,0.0,0,0,0.0,0
1178,127.87716431059089,37.75887894925366,27.87474106298191,36.6828575800919,39305043.0,12.9759983475675,226.259963989258,25,0,0.0,0,0,0.0,0
1179,127.87773359916253,37.75876222506572,27.872474413308115,20.3048945149415,39305043.0,12.5126631746487,229.530502319336,30,0,0.0,0,0,0.0,0
1180,127.87826049888012,37.75862656241536,27.870168279566364,41.6108806176344,39320591.0,12.2824774366437,229.530502319336,25,0,0.0,0,0,0.0,0
1181,127.87879616618451,37.75847297940118,27.867717821194024,4.8086009650724,40473816.0,11.9990687763568,231.807571411133,30,0,0.0,0,0,0.0,0
1182,127.87931315830424,37.75833399681782,27.86545916668748,9.80696056422312,40953742.0,11.9540327305489,231.807571411133,30,0,0.0,0,0,0.0,0
1183,127.87892500980102,37.75829860535672,27.86595494099023,19.0566324928077,40514785.0,11.870995921318,231.807571411133,30,0,0.0,0,0,0.0,0
1184,127.87838663652693,37.75845738543188,27.868448934779924,34.7004937293733,39308218.0,11.9821970413129,231.807571411133,25,0,0.0,0,0,0.0,0
1185,127.87785907290252,37.758595916927085,27.8707745665656,36.9383464180864,39305043.0,12.5679295452274,229.530502319336,25,0,0.0,0,0,0.0,0
1186,127.87732687691428,37.75872478227584,27.873055155857376,43.9786964003231,39305043.0,12.8335435487786,229.530502319336,25,0,0.0,0,0,0.0,0
1187,127.87679822175232,37.75884684121305,27.875297026562063,40.36787357273,39305043.0,13.1518445998123,226.259963989258,25,0,0.0,0,0,0.0,0
1188,127.87623690373148,37.758970509098646,27.87765626554901,41.6572362281415,39369859.0,13.0961566123557,221.637481689453,25,0,0.0,0,0,0.0,0
1189,127.87569041763405,37.75908574075108,27.879938025113184,30.5860179055766,39351687.0,13.1252442719985,221.637481689453,25,0,0.0,0,0,0.0,0
1190,127.87515904065609,37.7591927407324,27.88214082411536,29.8338144264278,39364085.0,13.2985172168068,224.916091918945,30,0,0.0,0,0,0.0,0
1191,127.87462055081988,37.759295159162605,27.8843488927318,46.2160923626633,39356436.0,13.3790756451715,224.916091918945,25,0,0.0,0,0,0.0,0
1192,127.8740876936474,37.75939058868226,27.886510030689145,51.8451645900495,39356436.0,13.5973814555577,227.905044555664,21,0,0.0,0,0,0.0,0
1193,127.873517431976,37.75948712188305,27.888804327519576,41.5997722819448,39280747.0,13.9208761883765,227.905044555664,25,0,0.0,0,0,0.0,0
1194,127.87975988139344,37.75790487848939,27.86087957609208,54.5501725679031,3518676.0,11.9118364078482,220.389465332031,16,0,0.0,0,0,0.0,0
1195,127.88028707103324,37.75773676633355,27.858401938787896,51.7238374047573,3460910.0,12.2633825817493,220.389465332031,16,0,0.0,0,0,0.0,0
1196,127.88080831076816,37.75756733979075,27.85595285244844,53.21568210801,2512521.0,12.2167541177905,223.548431396484,12,0,0.0,0,0,0.0,0
1197,127.88134293658968,37.75738646923045,27.853409340836706,47.9603746874836,2512521.0,12.5992681244586,219.506118774414,16,0,0.0,0,0,0.0,0
1198,127.8818789729122,37.75719358810574,27.85079024973087,15.741203626967,2512596.0,12.8083832362263,214.981185913086,21,0,0.0,0,0,0.0,0
1199,127.88238601405244,37.757005809809264,27.848295121580108,28.1659585454506,2520970.0,12.7479910800854,197.920166015625,21,0,0.0,0,0,0.0,0
1200,127.88289449634684,37.7568113567992,27.84576784548668,23.5235555692123,2555090.0,12.9710903511834,197.920166015625,21,0,0.0,0,0,0.0,0
1201,127.88340753954124,37.756607613275264,27.84318147836101,18.4764738979413,2511871.0,13.1798539658388,177.653335571289,21,0,0.0,0,0,0.0,0
1202,127.88391431455464,37.75639930596615,27.840594420983816,21.2495165727356,5288537.0,13.3167589546479,177.653335571289,30,0,0.0,0,0,0.0,0
1203,127.8844107922178,37.7561856884393,27.838005538590885,50.5196813316925,5292236.0,13.5400798196594,187.292739868164,21,0,0.0,0,0,0.0,0
1204,127.88490133832572,37.75597463965378,27.835474754781146,71.2346520854223,5188177.0,13.915125807536,187.292739868164,21,0,0.0,0,0,0.0,0
1205,127.88539620393162,37.755758391108245,27.832920511832544,56.3721386909022,4989456.0,13.9693085234216,179.385986328125,16,0,0.0,0,0,0.0,0
1206,127.88590127173848,37.75554195409415,27.83037900586316,41.9220730372168,4983507.0,14.3565820910267,194.02783203125,20,0,0.0,0,0,0.0,0
1207,127.88641170817012,37.755324107838966,27.827847928005824,36.1701733536123,4968384.0,14.6781138035716,194.02783203125,20,0,0.0,0,0,0.0,0
1208,127.8869182976062,37.75510689645383,27.825357191659464,20.0918321302542,5115661.0,14.8117673761991,211.496444702148,30,0,0.0,0,0,0.0,0
1209,127.88741586306024,37.754890512269945,27.822914030433225,21.7276142432666,3942414.0,14.9129258906969,213.653732299805,25,0,0.0,0,0,0.0,0
1210,127.88791741316696,37.75467246719528,27.820481565145183,35.0316591523552,3944864.0,14.8687979895241,232.068435668945,20,0,0.0,0,0,0.0,0
1211,127.88843648456354,37.75445189556661,27.818039301215396,49.6113127901081,3907620.0,14.5718427246267,232.068435668945,20,0,0.0,0,0,0.0,0
1212,127.88894983582868,37.754231071561705,27.8156328591178,37.8990394255777,4249118.0,14.3005310333505,250.168487548828,20,0,0.0,0,0,0.0,0
1213,127.88944400297147,37.754016433881375,27.8133288952848,31.4748112845803,4651432.0,14.1054198044412,211.708404541016,20,0,0.0,0,0,0.0,0
1214,127.88993313993876,37.753801450321774,27.81105621488525,16.2115215100499,4892344.0,14.0313110609644,235.90397644043,25,0,0.0,0,0,0.0,0
1215,127.88986648437364,37.75371278592044,27.810356726851076,8.75216355572111,4903292.0,14.0313110609644,235.90397644043,25,0,0.0,0,0,0.0,0
1216,127.88936335139664,37.753918863858125,27.8125693685898,24.9065173507715,4651432.0,14.1362661246172,211.708404541016,25,0,0.0,0,0,0.0,0
1217,127.88886495319632,37.754133520224656,27.81488163194959,51.0526900563487,4249118.0,14.2998706528119,211.708404541016,16,0,0.0,0,0,0.0,0
1218,127.88836804280535,37.75435101961976,27.817246885197356,40.0336226122294,4249118.0,14.747451252544,232.068435668945,20,0,0.0,0,0,0.0,0
1219,127.88786549812708,37.75457111865137,27.81967040940794,24.0503112078723,3945239.0,14.9550909270945,232.068435668945,25,0,0.0,0,0,0.0,0
1220,127.88734819762072,37.75479620565937,27.822184005795062,9.75690853044214,3942414.0,14.768005605787,213.653732299805,25,0,0.0,0,0,0.0,0
1221,127.8868478027704,37.755011368511,27.824623598047324,9.31375418104551,5115661.0,14.8206528292762,211.496444702148,30,0,0.0,0,0,0.0,0
1222,127.8863455172054,37.75522768574265,27.827104889021207,30.5230542387361,4987956.0,14.5968612602779,194.02783203125,20,0,0.0,0,0,0.0,0
1223,127.88586432485005,37.75543505351135,27.829510653467903,52.8519301419534,4983507.0,14.2869265251553,194.02783203125,16,0,0.0,0,0,0.0,0
1224,127.88538360239473,37.75564241594365,27.831942403290867,66.6997117715907,4998555.0,13.9407818367084,179.385986328125,16,0,0.0,0,0,0.0,0
1225,127.8848720582614,37.75586156521142,27.83454607652688,63.1531757516759,5188177.0,13.8300237752953,187.292739868164,21,0,0.0,0,0,0.0,0
1226,127.8843892374403,37.75606907643173,27.837036412869264,44.9203262336549,5292236.0,13.4404239070659,177.653335571289,25,0,0.0,0,0,0.0,0
1227,127.8839042053352,37.75627834313072,27.839571334393316,10.05517249592,5329506.0,13.3326076748445,177.653335571289,30,0,0.0,0,0,0.0,0
1228,127.88338950387676,37.75649121630983,27.842210814798932,8.6110229323661,2511871.0,13.2109841767778,177.653335571289,21,0,0.0,0,0,0.0,0
1229,127.88289360344643,37.75668696875895,27.84470105039195,10.3521160103846,2585610.0,12.7932838371822,197.920166015625,21,0,0.0,0,0,0.0,0
1230,127.8823979255174,37.75688228424216,27.847213830372848,22.9696257795995,2530069.0,12.7968738151319,197.920166015625,21,0,0.0,0,0,0.0,0
1231,127.8818998768118,37.757062903179055,27.849630904432907,1.2531658570515,2525569.0,12.7420973409082,214.981185913086,21,0,0.0,0,0,0.0,0
1232,127.8813741179352,37.75725255742034,27.852202378794225,33.6461576750545,2507672.0,12.4784417517331,214.981185913086,16,0,0.0,0,0,0.0,0
1233,127.88085196785484,37.757431437537285,27.854703632883577,40.509489346389,2512521.0,12.4687329853574,219.506118774414,16,0,0.0,0,0,0.0,0
1234,127.88031100253154,37.75760850695176,27.857254075285645,57.4472966774445,3460910.0,12.077533878386,220.389465332031,16,0,0.0,0,0,0.0,0
1235,127.87976901320914,37.757776812187686,27.859761488307257,63.7641411747769,3414617.0,11.955993029536,220.389465332031,16,0,0.0,0,0,0.0,0
1236,127.95907480093972,37.76234457417314,27.924770531667377,325.637532235686,2863870.0,4.35443675987578,148.992340087891,7,1,20.0,1,0,0.0,0
1237,127.95945852167696,37.76200646707756,27.92394074541896,279.458583559232,2852747.0,3.93517521422889,148.992340087891,7,1,20.0,1,0,0.0,0
1238,127.95943101589503,37.761997705138256,27.923863193260537,281.346092094785,2852747.0,3.93517521422889,148.992340087891,7,1,20.0,1,0,0.0,0
1239,127.95911113100772,37.76189719743163,27.92296557161138,304.13242860548,2863870.0,3.93147839889086,148.992340087891,7,1,20.0,1,0,0.0,0
1240,127.98076074215044,37.75899279153384,27.946242119528986,22.4569272460563,519805.0,8.18432094947416,202.8681640625,16,2,20.0,1,0,0.0,0
1241,127.98131164735302,37.7591302294477,27.947562869709603,23.7362886474556,1051830.0,8.47854688635436,220.775543212891,19,2,20.0,1,0,0.0,0
1242,127.98183051831046,37.75928197801072,27.948871867928816,30.7696947694594,1116268.0,8.85876530191551,204.553085327148,14,2,20.0,1,0,0.0,0
1243,127.98236942389532,37.75945301488972,27.950266804984317,23.4554851660225,1074201.0,9.02273543543962,204.553085327148,19,2,20.0,1,0,0.0,0
1244,127.98287080780196,37.75962375818176,27.95159426499663,21.2841395373275,1380869.0,9.39889020503809,185.237533569336,19,2,20.0,1,0,0.0,0
1245,127.9803079065628,37.75905611072657,27.945725395261693,50.5761227010385,519805.0,7.75499948826821,201.664657592773,7,2,20.0,1,0,0.0,0
1246,127.98070615536984,37.759028140903816,27.946269651598357,28.5701665443611,519805.0,8.2174461192077,202.8681640625,16,2,20.0,1,0,0.0,0
1247,127.98036091799838,37.75889561146484,27.945287528723725,32.4717413208693,519805.0,7.53849063720554,201.664657592773,11,2,20.0,1,0,0.0,0
1248,127.98075656884528,37.75886650640087,27.94582625301831,15.0171066752836,519805.0,8.08637749687913,202.8681640625,16,2,20.0,1,0,0.0,0
1249,127.778770053217,37.75858613556639,28.342409177650453,43.9474476921743,1838338.0,10.4228603999639,213.752914428711,16,2,0.0,1,0,0.0,0
1250,127.77935706916116,37.75854571468095,28.339283115024458,60.7592007470784,1870210.0,10.2012905101387,217.875198364258,12,1,0.0,1,0,0.0,0
1251,127.87892832860274,37.758162324268646,27.864778919996688,33.9111354359193,40511385.0,11.7927439407426,211.559616088867,25,0,0.0,0,0,0.0,0
1252,127.77955014446025,37.75845074936942,28.337732502733488,63.4804014924385,1870210.0,10.1072955131531,217.875198364258,12,1,0.0,1,0,0.0,0
1253,127.77899341601096,37.75849748963522,28.34075565005442,63.0912505519285,1842288.0,10.3465454007188,213.752914428711,12,2,0.0,1,0,0.0,0
1254,127.77977225481794,37.758417137423386,28.336427918529353,52.1829709183879,1875709.0,9.89959984218951,217.875198364258,10,1,0.0,1,0,0.0,0
1255,127.87970514881007,37.75804631425889,27.862202237168553,38.1267782777798,3436488.0,11.8701487491005,220.389465332031,20,0,0.0,0,0,0.0,0
1256,127.8796115590154,37.75782322773392,27.86047426891736,61.3407732500149,3414617.0,11.9127913209581,220.389465332031,16,0,0.0,0,0,0.0,0
1257,127.8790874502678,37.75796125996786,27.86272354109158,51.4560025558106,40517959.0,11.8269341488679,211.559616088867,21,0,0.0,0,0,0.0,0
1258,127.82009921345524,37.757297256807874,28.111085292790456,40.9727618787962,38485624.0,13.8288804195365,296.925018310547,25,0,0.0,0,0,0.0,0
1259,127.81938292509732,37.757188529596654,28.11430380630243,26.3410436074114,38978462.0,13.7717261144093,284.883605957031,30,0,0.0,0,0,0.0,0
1260,127.81993004701138,37.75724152554152,28.11162403321194,34.0360246004473,38485624.0,13.8040893225326,284.883605957031,25,0,0.0,0,0,0.0,0
1261,127.82040072528008,37.757201105654566,28.10868955999174,15.7348758037643,38485624.0,13.8383389920303,296.925018310547,30,0,0.0,0,0,0.0,0
1262,127.81937039161348,37.75718720001905,28.11436439753018,26.8690524608177,38978462.0,13.7717261144093,284.883605957031,30,0,0.0,0,0,0.0,0
1263,127.81623286151392,37.75698061364648,28.13050487119998,15.3935152451741,38881199.0,14.1087367854168,273.920684814453,30,0,0.0,0,0,0.0,0
1264,127.81679676770436,37.75700135051128,28.127479263612607,27.3418231258402,38913645.0,14.3066386144186,273.920684814453,30,0,0.0,0,0,0.0,0
1265,127.81734500321684,37.75703054510671,28.12460490445837,0.0,38913645.0,13.9539679751104,266.369812011719,30,0,0.0,0,0,0.0,0
1266,127.817930036793,37.757075060943365,28.12163722641746,18.453401872539,38998959.0,14.0127106321619,266.369812011719,30,0,0.0,0,0,0.0,0
1267,127.8184738387844,37.75713629576838,28.119026457216805,24.1974020195836,38981912.0,14.010288708064,286.8955078125,30,0,0.0,0,0,0.0,0
1268,127.82005130367664,37.75716499561416,28.11038251870194,44.801759761851,38485624.0,13.5908167641214,284.883605957031,25,0,0.0,0,0,0.0,0
1269,127.8199234290058,37.757150914500365,28.11099618360215,40.7954638644857,38485624.0,13.6795676407061,284.883605957031,25,0,0.0,0,0,0.0,0
1270,127.81930581454672,37.757088151445245,28.114001953594432,39.2078464261482,38981912.0,13.6202319276576,284.883605957031,25,0,0.0,0,0,0.0,0
1271,127.8189195962212,37.75705769684109,28.11594850411541,49.814641555952,38981912.0,13.8356618445407,276.587005615234,25,0,0.0,0,0,0.0,0
1272,127.81834407400304,37.75700213366979,28.118778157572187,32.9379047969563,38981912.0,13.8508374228769,276.587005615234,25,0,0.0,0,0,0.0,0
1273,127.81776435140488,37.75694841943649,28.12164880828216,13.3921192690907,38991035.0,14.2318592268167,266.369812011719,30,0,0.0,0,0,0.0,0
1274,127.81721645480756,37.75691389051861,28.12448283081843,15.1997863671527,38913645.0,13.9476433832621,266.369812011719,30,0,0.0,0,0,0.0,0
1275,127.81664632456534,37.756884980078304,28.127485080031025,14.309594913153,38913645.0,14.2750434428453,273.920684814453,30,0,0.0,0,0,0.0,0
1276,127.81961530929289,37.75695671030235,28.11130134178939,50.4839018584459,39008633.0,13.4593538279386,278.711120605469,21,0,0.0,0,0,0.0,0
1277,127.82018933798967,37.757000496067086,28.10840001626081,32.3761166783515,38482149.0,13.398056452689,302.919097900391,26,0,0.0,0,0,0.0,0
1278,127.81925175826912,37.75693200295158,28.113163119858797,57.0587788264524,38981912.0,13.4858061745763,278.711120605469,21,0,0.0,0,0,0.0,0
1279,127.81872864981436,37.75689550433959,28.115837705598036,56.2276740023179,38981912.0,13.987802670174,276.587005615234,21,0,0.0,0,0,0.0,0
1280,127.82036162707344,37.75689698280034,28.106672209194898,17.0926164481789,38491373.0,13.3963606849159,302.919097900391,31,0,0.0,0,0,0.0,0
1281,127.81980739799772,37.756847164055216,28.109419016465633,49.1260960765124,38725068.0,13.2951526276919,278.711120605469,25,0,0.0,0,0,0.0,0
1282,127.81814185481696,37.756872598826526,28.11897264077965,42.7768297552426,38978412.0,13.8673442639026,276.587005615234,25,0,0.0,0,0,0.0,0
1283,127.81662050766045,37.75686609309008,28.127494030090205,12.1933821452549,38913645.0,14.1678415785233,273.920684814453,30,0,0.0,0,0,0.0,0
1284,127.81719501489344,37.75686999894797,28.12428549864656,15.800002959069,38913645.0,13.9476433832621,266.369812011719,30,0,0.0,0,0,0.0,0
1285,127.81775561087925,37.75686957518525,28.12112516241263,21.7949663518946,38991035.0,14.1636414187295,266.369812011719,30,0,0.0,0,0,0.0,0
1286,127.819107227166,37.75683593248409,28.113273142872536,72.0264622859002,38978437.0,13.6915829673256,278.711120605469,21,0,0.0,0,0,0.0,0
1287,127.81806806414475,37.75675988893752,28.118567958868944,45.5757843899832,38978412.0,13.9751799106598,276.587005615234,25,0,0.0,0,0,0.0,0
1288,127.81748610144436,37.75675348018797,28.121800455958983,29.639959088061,38909346.0,13.9845128550972,266.369812011719,30,0,0.0,0,0,0.0,0
1289,127.81693087266036,37.756750614581286,28.124909456361166,0.0,38910170.0,14.0929134397796,273.920684814453,30,0,0.0,0,0,0.0,0
1290,127.81637192767003,37.75675213639947,28.128072151078587,0.0,38871300.0,14.1370987259612,273.920684814453,30,0,0.0,0,0,0.0,0
1291,127.7690022111908,37.808471136729615,28.730534048477505,4.53315173496958,7548739.0,7.41540009528399,307.123809814453,29,1,0.0,1,0,0.0,0
1292,127.76868072849364,37.808846595100114,28.734832123765106,35.9743929274846,6605495.0,7.242664954097,301.658569335938,24,1,0.0,1,0,0.0,0
1293,127.76837826391144,37.80923269784108,28.739127364136863,81.3146017295854,6605495.0,7.26697637407403,308.088745117188,20,1,0.0,1,0,0.0,0
1294,127.7680955443177,37.80961333360998,28.743296323409695,89.4411161248059,6742855.0,7.43894889160078,306.574798583984,20,1,0.0,1,0,0.0,0
1295,127.76781435314368,37.81002116179628,28.747669468643753,96.6183667964725,6563950.0,7.52112919700389,306.574798583984,20,0,0.0,0,0,0.0,0
1296,127.76757212140105,37.81042512713856,28.751840230448128,61.3648918291401,6572599.0,7.90467908674357,309.417846679688,20,0,0.0,0,0,0.0,0
1297,127.76736661109096,37.810839128581854,28.755924007800136,23.6545514054014,6572624.0,8.313913491865,314.314758300781,29,0,0.0,0,0,0.0,0
1298,127.76720033373849,37.81128653601303,28.760086650119504,24.2889822410325,6572924.0,8.98866990669486,316.130920410156,29,0,0.0,0,0,0.0,0
1299,127.76742970929344,37.81134336318502,28.75944749213491,41.8256820480813,6572799.0,8.8284299616911,316.130920410156,24,0,0.0,0,0,0.0,0
1300,127.76759346611632,37.810897104414046,28.755305879761227,43.5784529618686,6572599.0,7.80543890465861,309.417846679688,24,0,0.0,0,0,0.0,0
1301,127.76779881053515,37.81047525066055,28.75116340282174,73.2267587897862,6572949.0,7.72824891656637,309.417846679688,20,0,0.0,0,0,0.0,0
1302,127.7680525566307,37.81005336042807,28.746803446213303,75.4279478217509,6564225.0,7.44075444036601,306.574798583984,20,0,0.0,0,0,0.0,0
1303,127.76832888090765,37.80964372597315,28.742438558063615,71.6443996188127,6584423.0,7.37723958860968,306.574798583984,20,1,0.0,1,0,0.0,0
1304,127.7686303374114,37.80924253078302,28.73802734337485,79.884924587328,6605645.0,6.8247905269913,301.658569335938,20,1,0.0,1,0,0.0,0
1305,127.76891910002796,37.80886157446964,28.73383352305595,38.4839244258662,6605645.0,7.27088465252701,301.658569335938,24,1,0.0,1,0,0.0,0
1306,127.76740157949013,37.81300970787352,28.77224192569829,57.8409159269404,7192931.0,10.3695362903634,312.962646484375,22,0,0.0,0,0,0.0,0
1307,127.76751644746048,37.813433509916095,28.77492813330749,70.998689168814,6517204.0,10.7375784330471,307.468566894531,22,0,0.0,0,0,0.0,0
1308,127.76767763632614,37.813851013128975,28.777344799621453,59.4202206938313,6521654.0,10.9069494131914,317.176086425781,22,0,0.0,0,0,0.0,0
1309,127.76789073904298,37.81424992843616,28.77936733300039,34.8136215084605,6536977.0,11.5280057106699,305.930114746094,26,0,0.0,0,0,0.0,0
1310,127.76815826928969,37.814648869810256,28.78112088925459,25.1428160937247,6536727.0,11.8514543248683,305.930114746094,31,0,0.0,0,0,0.0,0
1311,127.76847591611768,37.81501654667055,28.782382362895476,22.6438088536548,5943517.0,12.4162127548648,283.399169921875,30,0,0.0,0,0,0.0,0
1312,127.76883104148298,37.815355323208166,28.783226996555104,21.2937984232206,5943117.0,12.664069857794,307.720550537109,31,0,0.0,0,0,0.0,0
1313,127.76923158289677,37.81567149461656,28.783659999193077,20.9856228518828,5893397.0,12.9879941015827,307.720550537109,31,0,0.0,0,0,0.0,0
1314,127.76967174718472,37.815981262951446,28.783828950459274,20.2810935401073,5893397.0,13.1946490903695,306.029296875,31,0,0.0,0,0,0.0,0
1315,127.7701010808038,37.81625334064448,28.783745697453696,21.5035890337922,5884498.0,13.4141940492945,306.029296875,31,0,0.0,0,0,0.0,0
1316,127.77054484242716,37.8165269234196,28.783581761409984,20.2063345420171,5988361.0,13.8382472227449,306.029296875,31,0,0.0,0,0,0.0,0
1317,127.77101254402692,37.81680725851688,28.783326586017893,12.4430501106554,6452481.0,13.9438594027569,295.414306640625,30,0,0.0,0,0,0.0,0
1318,127.7714803093139,37.817084856286655,28.78302811906524,33.976905149768,6452481.0,14.0932631283691,295.414306640625,25,0,0.0,0,0,0.0,0
1319,127.77193884530384,37.817361528678006,28.782748044543062,19.6968259485438,6452481.0,14.2239572259845,309.401336669922,31,0,0.0,0,0,0.0,0
1320,127.77238784809563,37.81762492621496,28.78239640571926,13.0272058403959,6512474.0,14.1213007228715,281.206237792969,30,0,0.0,0,0,0.0,0
1321,127.77285297738936,37.81790197954001,28.782041776999343,24.1113086355617,6329169.0,14.2978656620395,291.358917236328,30,0,0.0,0,0,0.0,0
1322,127.77330392544452,37.81817610846085,28.781717809902773,35.4371043049207,6329119.0,14.4148611865862,291.358917236328,25,0,0.0,0,0,0.0,0
1323,127.77376965151213,37.81844541862129,28.781258372155204,10.7704889471266,6326344.0,14.4267549162008,264.084320068359,30,0,0.0,0,0,0.0,0
1324,127.77421484532856,37.81871300290626,28.780873697626184,11.5376907036093,6326344.0,14.3133496934054,264.084320068359,30,0,0.0,0,0,0.0,0
1325,127.77465450547476,37.818977257585175,28.78047349764116,9.99165527727174,6326394.0,14.5102542677233,264.084320068359,30,0,0.0,0,0,0.0,0
1326,127.77512768959092,37.81925125416386,28.779943588716204,10.5541702474864,6319320.0,14.5242480114102,266.721221923828,30,0,0.0,0,0,0.0,0
1327,127.77558709474428,37.8195250045136,28.77946395207386,8.29926596421337,6319245.0,14.3223398813267,266.721221923828,30,0,0.0,0,0,0.0,0
1328,127.7760305549712,37.819806049403326,28.77910301728691,10.241474967648,6318520.0,14.1984040905731,253.354827880859,30,0,0.0,0,0,0.0,0
1329,127.77647691706444,37.8200933968716,28.778750776724863,19.4462597584914,6294947.0,14.1813376297553,253.354827880859,30,0,0.0,0,0,0.0,0
1330,127.77694427854226,37.82035423536079,28.778067682492978,20.5712604754901,6294197.0,14.2527165656187,278.864593505859,30,0,0.0,0,0,0.0,0
1331,127.77739062865292,37.820619923150645,28.777514941784386,20.118510128139,6285723.0,14.3802598009304,246.510375976562,30,0,0.0,0,0,0.0,0
1332,127.77784389003511,37.82090474826335,28.777040811256654,17.0788212245356,6254852.0,14.3752594480709,258.246948242188,30,0,0.0,0,0,0.0,0
1333,127.77828491207808,37.82120671253478,28.7767367030981,34.892173247179,6256477.0,14.5553151111013,258.246948242188,25,0,0.0,0,0,0.0,0
1334,127.77870649941374,37.82152270767464,28.776620957445928,12.644587803892,6256477.0,14.4227861265341,230.793746948242,30,0,0.0,0,0,0.0,0
1335,127.7791026381138,37.82186198364322,28.776794643820637,11.527235517713,6264301.0,14.4367375668791,250.930450439453,30,0,0.0,0,0,0.0,0
1336,127.77947156526864,37.82219149199696,28.777033355763727,7.77814253794676,6347666.0,14.1658848945541,250.930450439453,30,0,0.0,0,0,0.0,0
1337,127.77982564335386,37.82253870718272,28.77746379742388,10.2037857889792,6347691.0,13.9342103004456,236.5693359375,30,0,0.0,0,0,0.0,0
1338,127.78015253464368,37.822902418119554,28.7781489447541,11.5516639698141,6347716.0,13.7963506266014,260.602416992188,30,0,0.0,0,0,0.0,0
1339,127.78046802914643,37.82329368321158,28.779075938375954,9.70828359834263,6369364.0,13.175541561477,249.294799804688,30,0,0.0,0,0,0.0,0
1340,127.78074769709671,37.823687067424494,28.78020839837175,10.1293536997892,6486175.0,13.1394565999508,249.294799804688,30,0,0.0,0,0,0.0,0
1341,127.78101094063508,37.82410148027857,28.78156748613694,10.8711965640793,6486175.0,12.9086993846697,254.960479736328,30,0,0.0,0,0,0.0,0
1342,127.78124064537012,37.824515237370846,28.783103298492108,11.8169449009995,6540594.0,12.6185174627402,254.960479736328,30,0,0.0,0,0,0.0,0
1343,127.78144281480408,37.82493091236186,28.78480102687774,9.89870268624401,6437481.0,12.4986928920357,234.031692504883,30,0,0.0,0,0,0.0,0
1344,127.78163222053809,37.82536911337244,28.786717630053907,16.7457548323625,6450080.0,12.4364708175465,234.031692504883,30,0,0.0,0,0,0.0,0
1345,127.78177802614688,37.825390239214975,28.785989466548887,16.8134619189659,6450080.0,12.5374723672867,234.031692504883,30,0,0.0,0,0,0.0,0
1346,127.78161082346598,37.824973188700696,28.784092800214076,0.128795013180934,6437481.0,12.4847482856439,234.031692504883,30,0,0.0,0,0,0.0,0
1347,127.78140384480923,37.82454576482338,28.78234791692857,0.0,6540594.0,12.7067997114999,254.960479736328,30,0,0.0,0,0,0.0,0
1348,127.78116975601992,37.82412886176792,28.78082194146994,0.0,6486175.0,12.9409795403481,254.960479736328,30,0,0.0,0,0,0.0,0
1349,127.7809275394602,37.82371896469851,28.77937699275973,0.0,6486175.0,13.0672127135257,249.294799804688,30,0,0.0,0,0,0.0,0
1350,127.78065108301936,37.82333448862728,28.778294984183063,0.0,6355416.0,13.3778303547909,249.294799804688,30,0,0.0,0,0,0.0,0
1351,127.78035616285112,37.82295757637091,28.77735684363595,0.0,6365764.0,13.9082451791179,260.602416992188,30,0,0.0,0,0,0.0,0
1352,127.78002852189594,37.82258197372601,28.776599601209064,0.0,6347691.0,14.1106501890689,260.602416992188,30,0,0.0,0,0,0.0,0
1353,127.77967750110696,37.82222950818209,28.776121782006825,0.0,6347666.0,14.0445622132749,236.5693359375,30,0,0.0,0,0,0.0,0
1354,127.77931614762286,37.82188470967954,28.775738197293094,0.90376781031955,6264301.0,14.4189144008014,250.930450439453,30,0,0.0,0,0,0.0,0
1355,127.77894103173556,37.82156711346158,28.775607725012865,0.376538439304568,6256477.0,14.6669371426105,250.930450439453,30,0,0.0,0,0,0.0,0
1356,127.77852892269723,37.82123579076973,28.775568728272056,18.3108905985958,6256477.0,14.6403328069707,258.246948242188,30,0,0.0,0,0,0.0,0
1357,127.77810112663788,37.82093582249564,28.77582166295123,9.69804165928383,6254877.0,14.4504143496354,258.246948242188,30,0,0.0,0,0,0.0,0
1358,127.77767798846637,37.82065967891479,28.776199457579132,17.4014968565316,6254877.0,14.3265134460048,246.510375976562,30,0,0.0,0,0,0.0,0
1359,127.77725541877165,37.820386091663096,28.776572864927836,33.7543326016024,6294197.0,14.436408677052,278.864593505859,25,0,0.0,0,0,0.0,0
1360,127.77680803000705,37.82011391327217,28.777074007887514,32.5488210723663,6294972.0,14.2091562601985,253.354827880859,25,0,0.0,0,0,0.0,0
1361,127.77636363330448,37.81984795886615,28.777583096156953,0.0,6403785.0,14.2356736027465,253.354827880859,30,0,0.0,0,0,0.0,0
1362,127.7758863987282,37.81957838808756,28.778224359792755,0.0,6318595.0,14.1973821168043,287.155456542969,30,0,0.0,0,0,0.0,0
1363,127.77542042343951,37.81929932937236,28.77871195105226,0.0,6319320.0,14.4296485409141,266.721221923828,30,0,0.0,0,0,0.0,0
